Vehicle_ID,Timestamp,Frame_Number,Ortho_X,Ortho_Y,Local_X,Local_Y,Latitude,Longitude,Vehicle_Length,Vehicle_Width,Vehicle_Class,Vehicle_Speed,Vehicle_Acceleration,Road_Section,Lane_Number,Visibility
97,2022-10-07 17:52:18.271,143,6520.4,2764.2,170197.03,532232.91,37.3889556,126.6634576,4.62,2.21,0,53.2,0.22,1_1,2,1
98,2022-10-07 17:52:18.271,143,7055.0,1431.9,170213.28,532273.0,37.3893174,126.6636395,4.81,2.16,0,22.6,0.39,1_2,2,1
99,2022-10-07 17:52:18.271,143,3290.2,5993.5,170099.35,532135.94,37.3880789,126.6623585,4.89,2.22,0,55.1,0.19,3_2,4,1
100,2022-10-07 17:52:18.271,143,6404.1,1880.3,170193.62,532259.55,37.3891957,126.663418,5.1,2.21,0,34.2,0.36,1_2,4,1
101,2022-10-07 17:52:18.271,143,7972.1,1401.8,170240.92,532273.8,37.3893256,126.6639515,4.38,2.08,0,15.2,0.5,,,1
102,2022-10-07 17:52:18.271,143,7748.6,1502.9,170234.17,532270.78,37.3892981,126.6638755,4.29,2.08,0,1.4,-0.02,,,1
103,2022-10-07 17:52:18.271,143,4605.8,4710.3,170139.13,532174.47,37.3884273,126.6628061,4.19,2.0,0,39.2,-0.33,3_1,1,1
104,2022-10-07 17:52:18.271,143,7737.6,1862.6,170233.8,532259.94,37.3892004,126.6638717,4.91,2.23,0,28.8,0.39,1_1,6,1
105,2022-10-07 17:52:18.271,143,4639.7,4361.3,170140.18,532184.98,37.388522,126.6628176,5.12,2.24,0,28.9,-0.28,,,1
106,2022-10-07 17:52:18.271,143,3569.5,6059.2,170107.75,532133.93,37.388061,126.6624535,4.45,2.07,0,48.9,-0.17,3_2,1,1
107,2022-10-07 17:52:18.271,143,4161.8,5977.9,170125.61,532136.32,37.3880831,126.662655,5.65,2.44,0,27.3,0.56,3_4,4,1
108,2022-10-07 17:52:18.271,143,4051.7,4971.2,170122.4,532166.67,37.3883565,126.6626176,17.46,3.34,2,28.5,0.76,3_1,4,1
109,2022-10-07 17:52:18.271,143,4013.1,2922.0,170121.46,532228.42,37.3889128,126.6626044,5.09,2.15,0,0.7,-0.15,2_2,1,1
110,2022-10-07 17:52:18.271,143,4070.0,5750.5,170122.87,532143.18,37.3881448,126.6626238,5.15,2.27,0,1.1,-0.06,3_4,2,1
111,2022-10-07 17:52:18.271,143,7200.6,2410.0,170217.56,532243.51,37.3890518,126.663689,5.36,2.2,2,1.2,-0.04,1_1,5,1
112,2022-10-07 17:52:18.271,143,4923.2,3791.7,170148.79,532202.12,37.3886767,126.6629141,5.36,2.16,2,27.4,-0.07,,,1
113,2022-10-07 17:52:18.271,143,5897.6,4266.7,170178.1,532187.7,37.3885477,126.6632456,4.7,2.15,0,8.7,-0.05,,,1
114,2022-10-07 17:52:18.271,143,5852.7,4158.4,170176.76,532190.97,37.3885771,126.6632304,5.26,2.19,2,5.9,0.04,,,1
115,2022-10-07 17:52:18.271,143,4163.5,3150.5,170125.97,532221.52,37.3888508,126.6626556,5.02,2.18,0,0.6,-0.04,2_2,2,1
117,2022-10-07 17:52:18.271,143,3299.5,5540.3,170099.68,532149.6,37.3882019,126.6623616,4.74,2.05,0,0.9,-0.0,,,1
118,2022-10-07 17:52:18.271,143,6877.1,1276.4,170207.93,532277.7,37.3893596,126.6635789,5.28,2.26,0,29.2,-0.06,1_2,4,1
119,2022-10-07 17:52:18.271,143,3311.7,2779.1,170100.34,532232.8,37.3889516,126.6623658,3.77,1.82,0,20.2,0.01,2_2,4,1
120,2022-10-07 17:52:18.271,143,3359.2,6326.2,170101.39,532125.91,37.3879885,126.6623819,4.93,2.22,0,,,3_2,1,0
121,2022-10-07 17:52:18.271,143,4015.5,3166.0,170121.51,532221.07,37.3888466,126.6626053,4.97,2.12,0,0.7,-0.06,2_2,3,1
123,2022-10-07 17:52:18.271,143,6965.3,2705.1,170210.44,532234.64,37.3889717,126.6636089,4.22,1.98,0,1.2,-0.03,1_1,5,1
124,2022-10-07 17:52:18.271,143,5367.3,-796.5,170162.67,532340.32,37.3899224,126.6630652,,,0,,,,,0
125,2022-10-07 17:52:18.271,143,4734.0,4924.6,170142.97,532168.0,37.3883691,126.6628497,13.02,3.0,1,1.6,-0.12,3_4,2,1
126,2022-10-07 17:52:18.271,143,4250.2,5706.0,170128.3,532144.5,37.3881569,126.6626851,5.19,2.31,0,32.3,0.34,3_4,3,1
128,2022-10-07 17:52:18.271,143,6095.4,3480.6,170184.14,532211.36,37.3887612,126.663313,5.2,2.34,0,50.6,0.41,,,1
130,2022-10-07 17:52:18.271,143,4210.6,3081.5,170127.39,532223.59,37.3888695,126.6626716,4.37,1.97,0,0.6,-0.04,2_2,1,1
131,2022-10-07 17:52:18.271,143,5147.7,3002.1,170155.64,532225.88,37.3888911,126.6629905,5.25,2.23,2,0.8,-0.02,,,1
132,2022-10-07 17:52:18.271,143,6455.0,1999.2,170195.14,532255.97,37.3891634,126.6634353,2.76,1.14,3,24.6,-0.27,1_2,3,1
135,2022-10-07 17:52:18.271,143,7389.4,960.9,170223.41,532287.15,37.3894453,126.6637533,5.48,2.38,0,17.3,0.43,1_2,2,1
136,2022-10-07 17:52:18.271,143,4147.1,6373.5,170125.13,532124.4,37.3879757,126.66265,5.44,2.32,0,17.8,0.17,3_4,6,1
137,2022-10-07 17:52:18.271,143,7048.0,844.5,170213.13,532290.7,37.3894769,126.6636371,5.16,2.27,0,23.1,0.4,1_2,5,1
138,2022-10-07 17:52:18.271,143,7535.6,935.2,170227.81,532287.91,37.3894523,126.663803,5.74,2.4,0,18.4,0.43,1_2,1,1
129,2022-10-07 17:52:18.271,143,6318.6,3900.3,170190.83,532198.69,37.3886472,126.6633889,5.27,2.2,2,47.0,0.21,,,1
140,2022-10-07 17:52:18.271,143,3845.9,6396.2,170116.05,532123.75,37.3879695,126.6625475,5.48,2.43,0,22.2,0.33,3_4,4,1
141,2022-10-07 17:52:18.271,143,3927.5,6489.5,170118.5,532120.93,37.3879442,126.6625753,5.55,2.33,0,23.9,0.12,3_4,5,1
142,2022-10-07 17:52:18.271,143,3922.6,6663.5,170118.33,532115.69,37.387897,126.6625736,5.21,2.27,0,,,3_4,6,0
143,2022-10-07 17:52:18.271,143,3690.9,6434.7,170111.37,532122.61,37.3879591,126.6624948,5.45,2.31,0,24.5,0.0,3_4,3,1
144,2022-10-07 17:52:18.271,143,7363.8,653.9,170222.67,532296.41,37.3895286,126.6637445,5.64,2.37,0,35.8,-0.0,,,1
145,2022-10-07 17:52:18.271,143,7687.7,725.8,170232.42,532294.2,37.3895091,126.6638547,,,0,,,,,0
133,2022-10-07 17:52:18.271,143,6548.7,2215.7,170197.94,532249.43,37.3891046,126.6634672,5.37,2.16,2,34.0,0.6,1_2,1,1
1,2022-10-07 17:52:18.304,144,5908.0,2354.0,170178.62,532245.33,37.389067,126.6632492,5.19,2.21,0,26.5,-0.07,1_2,5,1
2,2022-10-07 17:52:18.304,144,4249.5,4453.3,170128.42,532182.25,37.388497,126.6626849,4.97,2.16,0,35.9,0.04,3_1,5,1
3,2022-10-07 17:52:18.304,144,6235.1,3829.5,170188.32,532200.83,37.3886664,126.6633605,5.18,2.28,0,10.3,-0.12,,,1
4,2022-10-07 17:52:18.304,144,6874.1,2991.0,170207.66,532226.03,37.3888941,126.6635779,4.95,2.24,0,16.0,0.38,1_1,6,1
5,2022-10-07 17:52:18.304,144,6547.3,3081.6,170197.8,532223.34,37.3888695,126.6634667,4.97,2.26,0,0.7,-0.05,1_1,4,1
7,2022-10-07 17:52:18.304,144,6868.7,2485.5,170207.55,532241.27,37.3890313,126.6635761,5.26,2.29,0,42.4,-0.01,1_1,3,1
8,2022-10-07 17:52:18.304,144,5408.0,3523.1,170163.43,532210.16,37.3887496,126.6630791,5.08,2.2,0,35.1,0.16,,,1
9,2022-10-07 17:52:18.304,144,6642.3,2439.3,170200.73,532242.68,37.3890439,126.663499,5.59,2.51,2,47.9,0.21,1_1,1,1
10,2022-10-07 17:52:18.304,144,6476.8,3382.8,170195.65,532214.27,37.3887877,126.6634427,5.02,2.23,0,10.9,0.1,1_1,5,1
11,2022-10-07 17:52:18.304,144,4499.3,4358.1,170135.96,532185.09,37.3885229,126.6627699,5.16,2.26,0,25.3,-0.09,3_1,4,1
12,2022-10-07 17:52:18.304,144,6186.0,2522.7,170186.98,532240.22,37.3890212,126.6633438,4.78,2.18,0,25.3,0.14,1_2,2,1
13,2022-10-07 17:52:18.304,144,7476.0,1875.1,170225.92,532259.59,37.389197,126.6637827,5.06,2.28,0,1.1,-0.05,1_1,4,1
14,2022-10-07 17:52:18.304,144,7290.1,1254.5,170220.38,532278.32,37.3893655,126.6637195,5.36,2.31,0,20.0,0.36,1_2,1,1
15,2022-10-07 17:52:18.304,144,6713.4,2867.0,170202.83,532229.79,37.3889277,126.6635232,4.56,2.18,0,0.8,-0.05,1_1,4,1
16,2022-10-07 17:52:18.304,144,5922.3,3904.7,170178.88,532198.6,37.388646,126.6632541,4.65,2.15,0,10.8,-0.02,,,1
17,2022-10-07 17:52:18.304,144,5313.5,4992.9,170160.42,532165.88,37.3883506,126.6630469,5.28,2.32,0,24.3,-0.09,,,1
18,2022-10-07 17:52:18.304,144,6202.3,1971.6,170187.53,532256.83,37.3891709,126.6633493,5.17,2.21,0,29.0,-0.12,1_2,5,1
19,2022-10-07 17:52:18.304,144,6006.1,2571.0,170181.55,532238.78,37.3890081,126.6632826,5.23,2.23,0,26.9,0.07,1_2,3,1
20,2022-10-07 17:52:18.304,144,7371.4,2173.1,170222.73,532250.63,37.3891162,126.6637471,5.11,2.24,0,1.2,-0.03,1_1,5,1
21,2022-10-07 17:52:18.304,144,7917.7,1281.0,170239.29,532277.45,37.3893583,126.663933,4.83,2.16,0,8.3,0.48,,,1
22,2022-10-07 17:52:18.304,144,7161.9,2624.3,170216.37,532237.05,37.3889936,126.6636758,4.85,2.21,0,22.7,-0.03,1_1,6,1
23,2022-10-07 17:52:18.304,144,3480.8,6007.4,170105.09,532135.5,37.3880751,126.6624233,5.37,2.29,0,47.2,-0.01,3_2,2,1
24,2022-10-07 17:52:18.304,144,4710.1,3878.6,170142.36,532199.52,37.3886531,126.6628416,4.87,2.18,0,39.2,0.25,,,1
25,2022-10-07 17:52:18.304,144,5506.7,4614.1,170166.28,532177.27,37.3884534,126.6631126,4.73,2.15,0,17.4,-0.49,,,1
26,2022-10-07 17:52:18.304,144,8149.5,1502.3,170246.25,532270.76,37.3892983,126.6640119,5.07,2.25,0,34.3,0.04,,,1
27,2022-10-07 17:52:18.304,144,8104.9,1054.1,170244.96,532284.27,37.38942,126.6639967,5.35,2.29,0,,,,,0
28,2022-10-07 17:52:18.304,144,3565.4,5792.4,170107.66,532141.98,37.3881335,126.6624521,4.44,2.06,0,55.3,0.39,3_2,3,1
30,2022-10-07 17:52:18.304,144,5247.5,3569.7,170158.59,532208.77,37.388737,126.6630245,5.1,2.18,0,34.1,0.13,,,1
32,2022-10-07 17:52:18.304,144,7534.1,1968.1,170227.66,532256.78,37.3891718,126.6638025,4.81,2.16,0,1.2,-0.05,1_1,5,1
33,2022-10-07 17:52:18.304,144,4741.3,4374.7,170143.25,532184.57,37.3885184,126.6628522,4.8,2.16,0,34.3,0.08,,,1
34,2022-10-07 17:52:18.304,144,4827.4,5111.9,170145.76,532162.34,37.3883182,126.6628815,5.29,2.28,0,30.9,0.21,3_4,4,1
35,2022-10-07 17:52:18.304,144,6716.9,1289.0,170203.11,532277.34,37.3893562,126.6635244,5.02,2.2,0,26.2,0.54,1_2,5,1
37,2022-10-07 17:52:18.304,144,6170.6,2700.5,170186.49,532234.86,37.3889729,126.6633385,4.95,2.22,0,36.8,0.41,1_2,1,1
39,2022-10-07 17:52:18.304,144,2733.3,2925.2,170082.9,532228.46,37.3889119,126.662169,4.28,1.95,0,23.9,-0.28,,,1
40,2022-10-07 17:52:18.304,144,4930.5,5353.9,170148.84,532155.04,37.3882525,126.6629166,5.18,2.29,0,17.6,0.21,3_4,6,1
42,2022-10-07 17:52:18.304,144,5433.3,3111.5,170164.23,532222.56,37.3888614,126.6630877,5.02,2.21,0,28.2,0.32,,,1
43,2022-10-07 17:52:18.304,144,6859.8,2668.5,170207.26,532235.75,37.3889816,126.663573,4.92,2.16,0,1.2,-0.03,1_1,4,1
44,2022-10-07 17:52:18.304,144,5700.3,2594.8,170172.33,532238.1,37.3890017,126.6631785,5.29,2.29,0,28.8,0.2,1_2,5,1
45,2022-10-07 17:52:18.304,144,4515.3,5193.9,170136.35,532159.91,37.388296,126.6627753,4.7,2.16,0,0.7,-0.05,3_4,2,1
47,2022-10-07 17:52:18.304,144,4970.6,3172.2,170150.28,532220.78,37.3888449,126.6629302,,,0,0.6,-0.04,,,1
48,2022-10-07 17:52:18.304,144,4646.9,5712.4,170140.26,532144.27,37.3881552,126.6628201,4.97,2.25,0,21.0,0.08,3_4,6,1
49,2022-10-07 17:52:18.304,144,5536.3,4748.5,170167.16,532173.22,37.3884169,126.6631227,4.87,2.12,0,23.4,-0.47,,,1
50,2022-10-07 17:52:18.304,144,3538.4,5400.6,170106.89,532153.78,37.3882398,126.6624429,5.02,2.19,0,48.3,0.07,3_2,5,1
51,2022-10-07 17:52:18.304,144,7732.2,1690.4,170233.66,532265.13,37.3892472,126.6638699,4.69,2.18,0,5.1,0.3,1_1,5,1
52,2022-10-07 17:52:18.304,144,6686.3,1713.7,170202.14,532264.54,37.3892409,126.663514,4.3,1.95,0,30.5,-0.07,1_2,3,1
53,2022-10-07 17:52:18.304,144,5685.6,4183.9,170171.72,532190.21,37.3885702,126.6631735,5.08,2.26,0,5.8,0.08,,,1
54,2022-10-07 17:52:18.304,144,7904.9,942.3,170238.94,532287.66,37.3894503,126.6639286,4.98,2.31,0,,,,,0
55,2022-10-07 17:52:18.304,144,4878.6,4380.9,170147.38,532184.37,37.3885167,126.6628989,4.95,2.17,0,42.2,-0.06,,,1
56,2022-10-07 17:52:18.304,144,4227.9,5563.0,170127.65,532148.82,37.3881958,126.6626775,4.33,2.04,0,1.0,0.03,3_4,2,1
57,2022-10-07 17:52:18.304,144,6883.9,1765.0,170208.09,532262.98,37.389227,126.6635812,5.41,2.35,0,22.8,0.05,1_2,1,1
58,2022-10-07 17:52:18.304,144,4729.3,5088.3,170142.81,532163.07,37.3883247,126.6628481,4.81,2.2,0,34.9,0.07,3_4,3,1
59,2022-10-07 17:52:18.304,144,6068.3,4039.2,170183.27,532194.54,37.3886095,126.6633037,4.97,2.23,0,10.6,-0.04,,,1
60,2022-10-07 17:52:18.304,144,5637.0,3395.3,170170.34,532213.98,37.3887843,126.663157,5.24,2.26,0,40.4,-0.03,,,1
61,2022-10-07 17:52:18.304,144,6200.7,3671.4,170187.3,532205.6,37.3887093,126.6633488,5.06,2.32,0,13.8,-0.07,,,1
62,2022-10-07 17:52:18.304,144,4522.3,5501.3,170136.53,532150.64,37.3882125,126.6627777,5.33,2.28,0,30.3,0.12,3_4,4,1
63,2022-10-07 17:52:18.304,144,6392.1,3273.0,170193.11,532217.59,37.3888175,126.6634139,4.82,2.21,0,0.8,-0.03,1_1,4,1
64,2022-10-07 17:52:18.304,144,4150.7,5320.2,170125.35,532156.14,37.3882617,126.6626512,5.07,2.27,0,41.4,-0.01,3_1,1,1
65,2022-10-07 17:52:18.304,144,5113.1,3364.0,170154.56,532214.98,37.3887928,126.6629787,11.54,2.97,1,33.9,0.3,,,1
66,2022-10-07 17:52:18.304,144,5012.8,4047.4,170151.46,532194.4,37.3886073,126.6629446,5.31,2.31,0,37.7,0.02,,,1
68,2022-10-07 17:52:18.304,144,6025.4,2373.3,170182.15,532244.74,37.3890618,126.6632891,4.99,2.17,0,38.3,0.22,1_2,4,1
69,2022-10-07 17:52:18.304,144,7528.5,1608.6,170227.53,532267.62,37.3892694,126.6638006,3.97,1.95,0,45.2,-0.15,1_1,3,1
71,2022-10-07 17:52:18.304,144,5739.1,3088.9,170173.45,532223.21,37.3888675,126.6631917,5.1,2.22,0,31.9,0.12,1_2,2,1
72,2022-10-07 17:52:18.304,144,7619.4,1674.4,170230.26,532265.63,37.3892516,126.6638315,4.91,2.21,0,1.2,-0.05,1_1,4,1
73,2022-10-07 17:52:18.304,144,4381.7,4690.7,170132.37,532175.08,37.3884326,126.6627298,5.05,2.17,0,26.3,-0.27,3_1,3,1
74,2022-10-07 17:52:18.304,144,7004.0,2475.8,170211.63,532241.54,37.389034,126.6636221,4.14,2.09,0,0.9,-0.07,1_1,4,1
75,2022-10-07 17:52:18.304,144,5469.2,4456.3,170165.17,532182.03,37.3884962,126.6630999,5.13,2.24,0,6.9,0.01,,,1
76,2022-10-07 17:52:18.304,144,7176.4,2271.2,170216.85,532247.69,37.3890895,126.6636808,5.18,2.36,0,1.0,-0.04,1_1,4,1
77,2022-10-07 17:52:18.304,144,5511.9,3217.1,170166.59,532219.37,37.3888327,126.6631144,5.02,2.25,0,32.6,0.01,,,1
78,2022-10-07 17:52:18.304,144,3872.5,6011.7,170116.89,532135.33,37.3880739,126.6625566,5.39,2.31,0,0.8,-0.04,3_4,2,1
79,2022-10-07 17:52:18.304,144,3135.7,5930.3,170094.7,532137.86,37.388096,126.6623059,4.98,2.19,0,49.5,0.14,3_2,5,1
80,2022-10-07 17:52:18.304,144,4340.6,5397.8,170131.06,532153.78,37.3882406,126.6627159,4.45,2.06,0,0.7,-0.04,3_4,2,1
82,2022-10-07 17:52:18.304,144,6286.1,2215.0,170190.03,532249.48,37.3891048,126.6633778,4.11,1.89,0,26.2,0.21,1_2,3,1
83,2022-10-07 17:52:18.304,144,5068.8,4635.0,170153.09,532176.69,37.3884477,126.6629636,5.22,2.25,0,38.8,0.28,,,1
86,2022-10-07 17:52:18.304,144,7496.8,2208.0,170226.51,532249.56,37.3891067,126.6637898,4.59,2.12,0,23.7,0.08,1_1,6,1
87,2022-10-07 17:52:18.304,144,7316.9,2077.4,170221.1,532253.51,37.3891421,126.6637286,4.29,2.1,0,1.2,-0.07,1_1,4,1
88,2022-10-07 17:52:18.304,144,5016.4,5041.4,170151.46,532164.45,37.3883374,126.6629458,5.21,2.35,0,29.4,-0.25,3_4,5,1
89,2022-10-07 17:52:18.304,144,6385.8,3613.3,170192.88,532207.33,37.3887251,126.6634118,4.59,2.14,0,8.5,-0.1,,,1
90,2022-10-07 17:52:18.304,144,6173.4,3571.9,170186.48,532208.6,37.3887363,126.6633395,5.07,2.28,0,1.5,-0.0,,,1
91,2022-10-07 17:52:18.304,144,4578.8,5597.1,170138.22,532147.75,37.3881865,126.6627969,5.32,2.29,0,24.4,-0.12,3_4,5,1
92,2022-10-07 17:52:18.304,144,5538.7,4185.9,170167.29,532190.17,37.3885697,126.6631235,4.19,2.09,0,37.9,0.24,,,1
93,2022-10-07 17:52:18.304,144,5127.6,3525.5,170154.98,532210.11,37.3887489,126.6629837,4.37,2.07,0,28.4,-0.09,,,1
94,2022-10-07 17:52:18.304,144,5588.0,3964.4,170168.8,532196.84,37.3886298,126.6631403,4.17,2.03,0,39.6,0.28,,,1
96,2022-10-07 17:52:18.304,144,6645.8,3301.9,170200.75,532216.69,37.3888097,126.6635002,4.97,2.25,0,11.6,0.04,1_1,6,1
97,2022-10-07 17:52:18.304,144,6530.9,2750.5,170197.35,532233.32,37.3889594,126.6634611,4.62,2.21,0,53.3,0.19,1_1,2,1
98,2022-10-07 17:52:18.304,144,7051.2,1437.7,170213.16,532272.82,37.3893158,126.6636382,4.81,2.16,0,22.7,0.34,1_2,2,1
99,2022-10-07 17:52:18.304,144,3279.6,6007.2,170099.03,532135.53,37.3880751,126.6623549,4.89,2.22,0,55.1,0.14,3_2,4,1
100,2022-10-07 17:52:18.304,144,6398.1,1888.3,170193.44,532259.31,37.3891935,126.6634159,5.1,2.21,0,34.2,0.32,1_2,4,1
101,2022-10-07 17:52:18.304,144,7974.9,1398.1,170241.0,532273.92,37.3893266,126.6639525,4.38,2.08,0,15.2,0.44,,,1
102,2022-10-07 17:52:18.304,144,7748.5,1502.6,170234.17,532270.79,37.3892982,126.6638755,4.29,2.08,0,1.4,-0.03,,,1
103,2022-10-07 17:52:18.304,144,4598.8,4720.0,170138.91,532174.18,37.3884246,126.6628037,4.19,2.0,0,39.2,-0.3,3_1,1,1
104,2022-10-07 17:52:18.304,144,7743.6,1854.4,170233.98,532260.19,37.3892027,126.6638738,4.91,2.23,0,28.8,0.34,1_1,6,1
105,2022-10-07 17:52:18.304,144,4633.8,4368.4,170140.01,532184.77,37.3885201,126.6628156,5.12,2.24,0,28.8,-0.24,,,1
106,2022-10-07 17:52:18.304,144,3560.2,6071.5,170107.47,532133.56,37.3880577,126.6624503,4.45,2.07,0,48.9,-0.16,3_2,1,1
107,2022-10-07 17:52:18.304,144,4166.7,5970.8,170125.76,532136.53,37.388085,126.6626567,5.65,2.44,0,27.4,0.49,3_4,4,1
108,2022-10-07 17:52:18.304,144,4047.0,4978.5,170122.26,532166.45,37.3883544,126.662616,17.46,3.34,2,28.6,0.68,3_1,4,1
109,2022-10-07 17:52:18.304,144,4013.2,2922.0,170121.46,532228.42,37.3889128,126.6626045,5.09,2.15,0,0.7,-0.13,2_2,1,1
110,2022-10-07 17:52:18.304,144,4070.1,5750.9,170122.87,532143.17,37.3881448,126.6626238,5.15,2.27,0,1.1,-0.06,3_4,2,1
111,2022-10-07 17:52:18.304,144,7200.7,2409.6,170217.57,532243.52,37.3890519,126.6636891,5.36,2.2,2,1.2,-0.04,1_1,5,1
112,2022-10-07 17:52:18.304,144,4918.1,3798.2,170148.63,532201.92,37.3886749,126.6629124,5.36,2.16,2,27.4,-0.07,,,1
113,2022-10-07 17:52:18.304,144,5899.2,4264.8,170178.15,532187.75,37.3885482,126.6632462,4.7,2.15,0,8.7,-0.04,,,1
114,2022-10-07 17:52:18.304,144,5853.5,4157.3,170176.78,532191.0,37.3885774,126.6632306,5.26,2.19,2,5.9,0.04,,,1
115,2022-10-07 17:52:18.304,144,4163.4,3150.4,170125.97,532221.52,37.3888508,126.6626556,5.02,2.18,0,0.6,-0.04,2_2,2,1
117,2022-10-07 17:52:18.304,144,3299.2,5540.7,170099.67,532149.59,37.3882018,126.6623615,4.74,2.05,0,0.9,0.0,,,1
118,2022-10-07 17:52:18.304,144,6871.7,1283.2,170207.77,532277.49,37.3893577,126.6635771,5.28,2.26,0,29.2,-0.05,1_2,4,1
119,2022-10-07 17:52:18.304,144,3317.1,2781.7,170100.5,532232.72,37.3889509,126.6623676,3.77,1.82,0,20.2,0.02,2_2,4,1
121,2022-10-07 17:52:18.304,144,4015.7,3166.0,170121.51,532221.07,37.3888466,126.6626053,4.97,2.12,0,0.7,-0.05,2_2,3,1
123,2022-10-07 17:52:18.304,144,6965.6,2704.9,170210.45,532234.65,37.3889718,126.6636091,4.22,1.98,0,1.2,-0.03,1_1,5,1
124,2022-10-07 17:52:18.304,144,5367.6,-796.6,170162.67,532340.33,37.3899225,126.6630653,,,0,,,,,0
125,2022-10-07 17:52:18.304,144,4734.1,4924.5,170142.97,532168.0,37.3883691,126.6628498,13.02,3.0,1,1.6,-0.09,3_4,2,1
126,2022-10-07 17:52:18.304,144,4257.1,5697.9,170128.51,532144.75,37.3881591,126.6626875,5.19,2.31,0,32.4,0.28,3_4,3,1
128,2022-10-07 17:52:18.304,144,6105.0,3467.7,170184.44,532211.75,37.3887646,126.6633162,5.2,2.34,0,50.6,0.36,,,1
130,2022-10-07 17:52:18.304,144,4210.4,3081.3,170127.39,532223.6,37.3888696,126.6626716,4.37,1.97,0,0.6,-0.04,2_2,1,1
131,2022-10-07 17:52:18.304,144,5147.9,3002.1,170155.64,532225.88,37.3888911,126.6629906,5.25,2.23,2,0.8,-0.01,,,1
132,2022-10-07 17:52:18.304,144,6449.8,2005.9,170194.98,532255.76,37.3891615,126.6634335,2.76,1.14,3,24.6,-0.23,1_2,3,1
135,2022-10-07 17:52:18.304,144,7385.4,965.9,170223.28,532287.0,37.3894439,126.6637519,5.48,2.38,0,17.4,0.37,1_2,2,1
136,2022-10-07 17:52:18.304,144,4150.2,6369.5,170125.22,532124.52,37.3879768,126.6626511,5.44,2.32,0,17.9,0.15,3_4,6,1
137,2022-10-07 17:52:18.304,144,7043.4,850.3,170212.99,532290.52,37.3894753,126.6636355,5.16,2.27,0,23.1,0.35,1_2,5,1
138,2022-10-07 17:52:18.304,144,7531.6,940.4,170227.69,532287.76,37.3894508,126.6638016,5.74,2.4,0,18.5,0.37,1_2,1,1
129,2022-10-07 17:52:18.304,144,6327.6,3889.3,170191.1,532199.02,37.3886502,126.663392,5.27,2.2,2,47.0,0.21,,,1
140,2022-10-07 17:52:18.304,144,3850.4,6390.3,170116.18,532123.93,37.3879711,126.6625491,5.48,2.43,0,22.2,0.29,3_4,4,1
141,2022-10-07 17:52:18.304,144,3932.1,6483.5,170118.64,532121.11,37.3879458,126.6625769,5.55,2.33,0,23.9,0.11,3_4,5,1
142,2022-10-07 17:52:18.304,144,3924.4,6660.7,170118.38,532115.77,37.3878977,126.6625743,5.21,2.27,0,,,3_4,6,0
143,2022-10-07 17:52:18.304,144,3695.2,6429.3,170111.5,532122.77,37.3879606,126.6624963,5.45,2.31,0,24.5,-0.0,3_4,3,1
144,2022-10-07 17:52:18.304,144,7357.5,661.4,170222.48,532296.18,37.3895266,126.6637424,5.64,2.37,0,35.8,-0.01,,,1
145,2022-10-07 17:52:18.304,144,7686.0,727.9,170232.37,532294.14,37.3895085,126.6638542,,,0,,,,,0
133,2022-10-07 17:52:18.304,144,6542.5,2222.8,170197.75,532249.22,37.3891026,126.6634651,5.37,2.16,2,34.0,0.5,1_2,1,1
1,2022-10-07 17:52:18.337,145,5903.0,2360.5,170178.47,532245.14,37.3890653,126.6632475,5.19,2.21,0,26.5,-0.05,1_2,5,1
2,2022-10-07 17:52:18.337,145,4243.0,4461.9,170128.22,532181.99,37.3884947,126.6626827,4.97,2.16,0,35.9,0.03,3_1,5,1
3,2022-10-07 17:52:18.337,145,6237.0,3826.9,170188.37,532200.91,37.3886671,126.6633611,5.18,2.28,0,10.3,-0.1,,,1
4,2022-10-07 17:52:18.337,145,6877.5,2987.2,170207.76,532226.15,37.3888951,126.6635791,4.95,2.24,0,16.0,0.32,1_1,6,1
5,2022-10-07 17:52:18.337,145,6547.3,3081.6,170197.81,532223.34,37.3888695,126.6634667,4.97,2.26,0,0.7,-0.04,1_1,4,1
7,2022-10-07 17:52:18.337,145,6876.3,2475.5,170207.78,532241.57,37.389034,126.6635787,5.26,2.29,0,42.4,-0.01,1_1,3,1
8,2022-10-07 17:52:18.337,145,5401.6,3531.5,170163.23,532209.9,37.3887473,126.6630769,5.08,2.2,0,35.1,0.12,,,1
9,2022-10-07 17:52:18.337,145,6651.7,2427.0,170201.02,532243.05,37.3890472,126.6635022,5.59,2.51,2,47.9,0.18,1_1,1,1
10,2022-10-07 17:52:18.337,145,6479.0,3380.3,170195.71,532214.35,37.3887884,126.6634435,5.02,2.23,0,10.9,0.07,1_1,5,1
11,2022-10-07 17:52:18.337,145,4494.7,4364.0,170135.82,532184.92,37.3885213,126.6627683,5.16,2.26,0,25.3,-0.08,3_1,4,1
12,2022-10-07 17:52:18.337,145,6181.7,2528.6,170186.85,532240.04,37.3890196,126.6633423,4.78,2.18,0,25.3,0.11,1_2,2,1
13,2022-10-07 17:52:18.337,145,7476.2,1875.2,170225.92,532259.59,37.389197,126.6637828,5.06,2.28,0,1.1,-0.04,1_1,4,1
14,2022-10-07 17:52:18.337,145,7285.8,1260.3,170220.25,532278.14,37.389364,126.663718,5.36,2.31,0,20.0,0.31,1_2,1,1
